,Inverse Document Frequency
masttopp,-0.15415067982725836
masugnar,-0.15415067982725836
masugnarnas,-0.15415067982725836
masugnen,-0.15415067982725836
masugnslåga,-0.15415067982725836
masugnslågorna,-0.15415067982725836
mat,-0.15415067982725836
mata,-0.15415067982725836
matad,-0.15415067982725836
matade,-0.15415067982725836
matar,-0.15415067982725836
matas,-0.15415067982725836
matbekymmer,-0.15415067982725836
matbit,-0.15415067982725836
matbitar,-0.15415067982725836
matbod,-0.15415067982725836
matboden,-0.15415067982725836
matbodnyckeln,-0.15415067982725836
matbordet,-0.15415067982725836
matematikproblemet,-0.15415067982725836
maten,-0.15415067982725836
materia,-0.15415067982725836
mathilda,-0.15415067982725836
matho,-0.15415067982725836
mathon,-0.15415067982725836
mathållningen,-0.15415067982725836
matjord,-0.15415067982725836
matjorden,-0.15415067982725836
matknyte,-0.15415067982725836
matknytet,-0.15415067982725836
matkorgen,-0.15415067982725836
matlagning,-0.15415067982725836
matlagningen,-0.15415067982725836
matlust,-0.15415067982725836
matmoder,-0.15415067982725836
matmodern,-0.15415067982725836
matmor,-0.15415067982725836
matmora,-0.15415067982725836
matmors,-0.15415067982725836
matmödrar,-0.15415067982725836
matnyttiga,-0.15415067982725836
matorserna,-0.15415067982725836
matransonerna,-0.15415067982725836
matrester,-0.15415067982725836
matro,-0.15415067982725836
matronlik,-0.15415067982725836
matronor,-0.15415067982725836
matronorna,-0.15415067982725836
matros,-0.15415067982725836
matrosen,-0.15415067982725836
matroser,-0.15415067982725836
matroserna,-0.15415067982725836
matrum,-0.15415067982725836
matrummen,-0.15415067982725836
matrummet,-0.15415067982725836
mats,-0.15415067982725836
matsal,-0.15415067982725836
matsalen,-0.15415067982725836
matsalongen,-0.15415067982725836
matskåpet,-0.15415067982725836
matsson,-0.15415067982725836
matssons,-0.15415067982725836
matställe,-0.15415067982725836
matstället,-0.15415067982725836
matsäck,-0.15415067982725836
matsäcken,-0.15415067982725836
matsäckens,-0.15415067982725836
matsäcksbärare,-0.15415067982725836
matsäcksinläggning,-0.15415067982725836
matsäcksknyte,-0.15415067982725836
matsäcksknyten,-0.15415067982725836
matsäcksknytet,-0.15415067982725836
matsäckskorgar,-0.15415067982725836
matsäckskorgarna,-0.15415067982725836
matsäckspåsen,-0.15415067982725836
matsäcksskrin,-0.15415067982725836
matsäcksskrinen,-0.15415067982725836
matsäcksskrinet,-0.15415067982725836
matt,-0.15415067982725836
matta,-0.15415067982725836
mattan,-0.15415067982725836
mattas,-0.15415067982725836
mattias,-0.15415067982725836
mattighet,-0.15415067982725836
mattigheten,-0.15415067982725836
mattor,-0.15415067982725836
mattorna,-0.15415067982725836
matts,-0.15415067982725836
mattson,-0.15415067982725836
mattsson,-0.15415067982725836
mattväft,-0.15415067982725836
mattväv,-0.15415067982725836
mattväven,-0.15415067982725836
matvaror,-0.15415067982725836
matvärdinna,-0.15415067982725836
maurits,-0.15415067982725836
mauritz,-0.15415067982725836
mcket,-0.15415067982725836
me,-0.15415067982725836
med,-0.15415067982725836
meda,-0.15415067982725836
medalj,-0.15415067982725836
medaljen,-0.15415067982725836
medaljer,-0.15415067982725836
medaljong,-0.15415067982725836
medan,-0.15415067982725836
medar,-0.15415067982725836
medarna,-0.15415067982725836
medarvingar,-0.15415067982725836
medborgerliga,-0.15415067982725836
meddela,-0.15415067982725836
meddelade,-0.15415067982725836
meddelsam,-0.15415067982725836
medel,-0.15415067982725836
medelhavet,-0.15415067982725836
medelhavskust,-0.15415067982725836
medelhavsländerna,-0.15415067982725836
medelpad,-0.15415067982725836
medelpunkt,-0.15415067982725836
medelst,-0.15415067982725836
medeltidsliv,-0.15415067982725836
medelålders,-0.15415067982725836
meden,-0.15415067982725836
medevi,-0.15415067982725836
medfaren,-0.15415067982725836
medfaret,-0.15415067982725836
medfarna,-0.15415067982725836
medfart,-0.15415067982725836
medfödd,-0.15415067982725836
medför,-0.15415067982725836
medföra,-0.15415067982725836
medförande,-0.15415067982725836
medförda,-0.15415067982725836
medförde,-0.15415067982725836
medfött,-0.15415067982725836
medgav,-0.15415067982725836
medge,-0.15415067982725836
medger,-0.15415067982725836
medgivanden,-0.15415067982725836
medgivit,-0.15415067982725836
medgången,-0.15415067982725836
medgåvo,-0.15415067982725836
medgörlig,-0.15415067982725836
medgörligare,-0.15415067982725836
medhjälpare,-0.15415067982725836
medhåll,-0.15415067982725836
medhållet,-0.15415067982725836
medikamentsflaskan,-0.15415067982725836
medio,-0.15415067982725836
medkristan,-0.15415067982725836
medkristna,-0.15415067982725836
medkänsla,-0.15415067982725836
medla,-0.15415067982725836
medlande,-0.15415067982725836
medlare,-0.15415067982725836
medlem,-0.15415067982725836
medlemmar,-0.15415067982725836
medlemmarna,-0.15415067982725836
medlet,-0.15415067982725836
medlidande,-0.15415067982725836
medlidandet,-0.15415067982725836
medlidsam,-0.15415067982725836
medlidsamhet,-0.15415067982725836
medlidsamma,-0.15415067982725836
medlidsamt,-0.15415067982725836
medlösa,-0.15415067982725836
medmänniskas,-0.15415067982725836
medmänniskor,-0.15415067982725836
medresande,-0.15415067982725836
medsanda,-0.15415067982725836
medsända,-0.15415067982725836
medsökande,-0.15415067982725836
medtagna,-0.15415067982725836
medtävlarn,-0.15415067982725836
medverka,-0.15415067982725836
medverkan,-0.15415067982725836
medvetande,-0.15415067982725836
medvetandet,-0.15415067982725836
medveten,-0.15415067982725836
medvetslös,-0.15415067982725836
medvetslöst,-0.15415067982725836
medvind,-0.15415067982725836
medömkan,-0.15415067982725836
meig,-0.15415067982725836
meisternovellen,-0.15415067982725836
mej,-0.15415067982725836
meja,-0.15415067982725836
mejade,-0.15415067982725836
mejar,-0.15415067982725836
mejas,-0.15415067982725836
mejat,-0.15415067982725836
mejeriet,-0.15415067982725836
mejsel,-0.15415067982725836
mejslar,-0.15415067982725836
mekanisk,-0.15415067982725836
mel,-0.15415067982725836
melanchton,-0.15415067982725836
melankolisk,-0.15415067982725836
melankoliska,-0.15415067982725836
melanoz,-0.15415067982725836
melchior,-0.15415067982725836
melkior,-0.15415067982725836
mellan,-0.15415067982725836
mellanbygden,-0.15415067982725836
mellandäck,-0.15415067982725836
mellangift,-0.15415067982725836
mellanlägg,-0.15415067982725836
mellanrum,-0.15415067982725836
mellansjö,-0.15415067982725836
mellanspel,-0.15415067982725836
mellanterminerna,-0.15415067982725836
mellantrappan,-0.15415067982725836
mellanväggar,-0.15415067982725836
melodi,-0.15415067982725836
melodien,-0.15415067982725836
melodier,-0.15415067982725836
melodierna,-0.15415067982725836
melodiska,-0.15415067982725836
melusina,-0.15415067982725836
mem,-0.15415067982725836
men,-0.15415067982725836
mena,-0.15415067982725836
menad,-0.15415067982725836
menade,-0.15415067982725836
menande,-0.15415067982725836
menar,-0.15415067982725836
menas,-0.15415067982725836
menat,-0.15415067982725836
menelik,-0.15415067982725836
meneliks,-0.15415067982725836
menige,-0.15415067982725836
menigheten,-0.15415067982725836
mening,-0.15415067982725836
meninga,-0.15415067982725836
meningar,-0.15415067982725836
meningen,-0.15415067982725836
meningslös,-0.15415067982725836
meningslösa,-0.15415067982725836
mens,-0.15415067982725836
ment,-0.15415067982725836
mente,-0.15415067982725836
menuett,-0.15415067982725836
menuetten,-0.15415067982725836
mer,-0.15415067982725836
mera,-0.15415067982725836
mere,-0.15415067982725836
merendels,-0.15415067982725836
meritlistan,-0.15415067982725836
mes,-0.15415067982725836
mesar,-0.15415067982725836
mesarna,-0.15415067982725836
mesopotamien,-0.15415067982725836
messina,-0.15415067982725836
mest,-0.15415067982725836
mesta,-0.15415067982725836
mestadels,-0.15415067982725836
meta,-0.15415067982725836
metade,-0.15415067982725836
metall,-0.15415067982725836
metallblänkande,-0.15415067982725836
metallfärger,-0.15415067982725836
metallgapen,-0.15415067982725836
metaren,-0.15415067982725836
metat,-0.15415067982725836
meteor,-0.15415067982725836
meter,-0.15415067982725836
meterns,-0.15415067982725836
meters,-0.15415067982725836
metertjocka,-0.15415067982725836
metkrokar,-0.15415067982725836
metod,-0.15415067982725836
metoder,-0.15415067982725836
metodisten,-0.15415067982725836
metodistpredikant,-0.15415067982725836
metodistprästen,-0.15415067982725836
metrevar,-0.15415067982725836
metspö,-0.15415067982725836
metspöet,-0.15415067982725836
metz,-0.15415067982725836
mi,-0.15415067982725836
middag,-0.15415067982725836
middagarna,-0.15415067982725836
middagen,-0.15415067982725836
middagsbelysning,-0.15415067982725836
middagsbjudning,-0.15415067982725836
middagsbordet,-0.15415067982725836
middagsgästerna,-0.15415067982725836
middagshettan,-0.15415067982725836
middagsmaten,-0.15415067982725836
middagsmålet,-0.15415067982725836
middagsrast,-0.15415067982725836
middagsrasten,-0.15415067982725836
middagsstund,-0.15415067982725836
middagssällskap,-0.15415067982725836
middagssömn,-0.15415067982725836
middagssömnen,-0.15415067982725836
middagstiden,-0.15415067982725836
middagsvila,-0.15415067982725836
middagsätning,-0.15415067982725836
middagsätningen,-0.15415067982725836
midjan,-0.15415067982725836
midnatt,-0.15415067982725836
midnatten,-0.15415067982725836
midnattsbönen,-0.15415067982725836
midnattsfestens,-0.15415067982725836
midnattsfesters,-0.15415067982725836
midnattsmässa,-0.15415067982725836
midnattstid,-0.15415067982725836
midskepps,-0.15415067982725836
midsommar,-0.15415067982725836
midsommarblomster,-0.15415067982725836
midsommardagens,-0.15415067982725836
midsommaren,-0.15415067982725836
midsommarsblomster,-0.15415067982725836
midsommarsvakan,-0.15415067982725836
midsommartiden,-0.15415067982725836
midvinterfest,-0.15415067982725836
midvinterns,-0.15415067982725836
mig,-0.15415067982725836
mignon,-0.15415067982725836
migõ,-0.15415067982725836
mikael,-0.15415067982725836
mil,-0.15415067982725836
mila,-0.15415067982725836
milan,-0.15415067982725836
mild,-0.15415067982725836
milda,-0.15415067982725836
mildare,-0.15415067982725836
mildaste,-0.15415067982725836
milde,-0.15415067982725836
mildhet,-0.15415067982725836
mildhetens,-0.15415067982725836
mildra,-0.15415067982725836
mildrades,-0.15415067982725836
milen,-0.15415067982725836
militär,-0.15415067982725836
militärmarsch,-0.15415067982725836
miljoner,-0.15415067982725836
millionen,-0.15415067982725836
millioner,-0.15415067982725836
milliontal,-0.15415067982725836
milliontals,-0.15415067982725836
milor,-0.15415067982725836
milorna,-0.15415067982725836
mils,-0.15415067982725836
milsbred,-0.15415067982725836
milslånga,-0.15415067982725836
milslångt,-0.15415067982725836
milstolpe,-0.15415067982725836
milsvitt,-0.15415067982725836
milt,-0.15415067982725836
miltals,-0.15415067982725836
milén,-0.15415067982725836
min,-0.15415067982725836
mina,-0.15415067982725836
minas,-0.15415067982725836
minderåriga,-0.15415067982725836
mindes,-0.15415067982725836
mindre,-0.15415067982725836
minen,-0.15415067982725836
miner,-0.15415067982725836
minesbeta,-0.15415067982725836
ministerfru,-0.15415067982725836
ministrarna,-0.15415067982725836
minnas,-0.15415067982725836
minne,-0.15415067982725836
minnen,-0.15415067982725836
minnena,-0.15415067982725836
minnenas,-0.15415067982725836
minnens,-0.15415067982725836
minnes,-0.15415067982725836
minnesbeta,-0.15415067982725836
minnesgåva,-0.15415067982725836
minnesgåvan,-0.15415067982725836
minnesmärke,-0.15415067982725836
minnesvärt,-0.15415067982725836
minnesvård,-0.15415067982725836
minnet,-0.15415067982725836
minnets,-0.15415067982725836
minniska,-0.15415067982725836
minns,-0.15415067982725836
minnsann,-0.15415067982725836
minsann,-0.15415067982725836
minska,-0.15415067982725836
minskad,-0.15415067982725836
minskades,-0.15415067982725836
minst,-0.15415067982725836
minsta,-0.15415067982725836
minut,-0.15415067982725836
minuten,-0.15415067982725836
minuter,-0.15415067982725836
minuters,-0.15415067982725836
miskund,-0.15415067982725836
miss,-0.15415067982725836
missaktad,-0.15415067982725836
missaktning,-0.15415067982725836
missbelåten,-0.15415067982725836
missbildad,-0.15415067982725836
missbrukade,-0.15415067982725836
missbrukades,-0.15415067982725836
missbrukar,-0.15415067982725836
missbrukat,-0.15415067982725836
missdådare,-0.15415067982725836
misse,-0.15415067982725836
missfoster,-0.15415067982725836
missförstod,-0.15415067982725836
missförstå,-0.15415067982725836
missförstånd,-0.15415067982725836
missgärning,-0.15415067982725836
missgärningar,-0.15415067982725836
misshagar,-0.15415067982725836
misshagligt,-0.15415067982725836
misshumör,-0.15415067982725836
misshushållning,-0.15415067982725836
missionen,-0.15415067982725836
missionsanstalter,-0.15415067982725836
missionsanstalterna,-0.15415067982725836
missionshus,-0.15415067982725836
missionshuset,-0.15415067982725836
missionspalatsen,-0.15415067982725836
missionssal,-0.15415067982725836
missionssalen,-0.15415067982725836
missionssjukhusen,-0.15415067982725836
missionsskola,-0.15415067982725836
missionsskolorna,-0.15415067982725836
missionssällskap,-0.15415067982725836
missionstidningen,-0.15415067982725836
missionär,-0.15415067982725836
missionärer,-0.15415067982725836
missionärerna,-0.15415067982725836
misskund,-0.15415067982725836
misskänd,-0.15415067982725836
misskändes,-0.15415067982725836
misskännelsen,-0.15415067982725836
misskänt,-0.15415067982725836
missljud,-0.15415067982725836
misslyckad,-0.15415067982725836
misslyckade,-0.15415067982725836
misslyckades,-0.15415067982725836
misslyckande,-0.15415067982725836
misslyckas,-0.15415067982725836
misslyckats,-0.15415067982725836
misslynt,-0.15415067982725836
misslynta,-0.15415067982725836
missminner,-0.15415067982725836
missmod,-0.15415067982725836
missmodig,-0.15415067982725836
missmodiga,-0.15415067982725836
missnöjd,-0.15415067982725836
missnöjda,-0.15415067982725836
missnöje,-0.15415067982725836
missrand,-0.15415067982725836
missrikning,-0.15415067982725836
missräknat,-0.15415067982725836
missräkning,-0.15415067982725836
missräkningar,-0.15415067982725836
missräkningen,-0.15415067982725836
missta,-0.15415067982725836
misstag,-0.15415067982725836
misstagit,-0.15415067982725836
misstankar,-0.15415067982725836
misstankarna,-0.15415067982725836
misstanke,-0.15415067982725836
misstog,-0.15415067982725836
misstro,-0.15415067982725836
misstrodde,-0.15415067982725836
misstroende,-0.15415067982725836
misstrogen,-0.15415067982725836
misstroget,-0.15415067982725836
misstror,-0.15415067982725836
misströstat,-0.15415067982725836
misstycka,-0.15415067982725836
misstyckt,-0.15415067982725836
misstänka,-0.15415067982725836
misstänker,-0.15415067982725836
misstänksam,-0.15415067982725836
misstänksamma,-0.15415067982725836
misstänkt,-0.15415067982725836
misstänkte,-0.15415067982725836
misstänktes,-0.15415067982725836
missunna,-0.15415067982725836
missunnade,-0.15415067982725836
missunsam,-0.15415067982725836
missöde,-0.15415067982725836
missöden,-0.15415067982725836
mist,-0.15415067982725836
mista,-0.15415067982725836
mistade,-0.15415067982725836
mistat,-0.15415067982725836
miste,-0.15415067982725836
mister,-0.15415067982725836
mistkanonen,-0.15415067982725836
mit,-0.15415067982725836
mitt,-0.15415067982725836
mittdalen,-0.15415067982725836
mittemellan,-0.15415067982725836
mittemot,-0.15415067982725836
mitten,-0.15415067982725836
mittframför,-0.15415067982725836
mittfåran,-0.15415067982725836
mittför,-0.15415067982725836
mittgången,-0.15415067982725836
mittibalnd,-0.15415067982725836
mittibland,-0.15415067982725836
mittigenom,-0.15415067982725836
mittlandet,-0.15415067982725836
mittpå,-0.15415067982725836
mittunder,-0.15415067982725836
mittuppe,-0.15415067982725836
mittöver,-0.15415067982725836
mjuk,-0.15415067982725836
mjuka,-0.15415067982725836
mjukast,-0.15415067982725836
mjukt,-0.15415067982725836
mjälgen,-0.15415067982725836
mjältsjuk,-0.15415067982725836
mjältsjuka,-0.15415067982725836
mjöd,-0.15415067982725836
mjödet,-0.15415067982725836
mjödhorn,-0.15415067982725836
mjödtunnan,-0.15415067982725836
mjöl,-0.15415067982725836
mjölbinge,-0.15415067982725836
mjölet,-0.15415067982725836
mjölk,-0.15415067982725836
mjölka,-0.15415067982725836
mjölkad,-0.15415067982725836
mjölkade,-0.15415067982725836
mjölkaret,-0.15415067982725836
mjölkas,-0.15415067982725836
mjölkbunkar,-0.15415067982725836
mjölkbuteljer,-0.15415067982725836
mjölkbyttor,-0.15415067982725836
mjölken,-0.15415067982725836
